’5ccce02,zhaozhuoboy,2022-02-15 17:25:55 +0800,课程资源换图’
’a787c22,zhaozhuoboy,2022-02-15 17:23:58 +0800,merge: 合并代码’
’1bd5f0b,zhaozhuoboy,2022-02-15 17:23:42 +0800,799 结算台调整’
’40cac6b,danny.zhao,2022-02-09 08:40:38 +0000,Merge branch 'develop' into 'master'’
’1490e03,danny.zhao,2022-02-09 08:40:13 +0000,Merge branch 'feat/add_banner' into 'develop'’
’356d4ed,zhaozhuoboy,2022-02-09 16:32:45 +0800,课程资源页面banner添加’
’b5333a7,danny.zhao,2022-01-26 10:11:58 +0000,Merge branch 'develop' into 'master'’
’876d697,danny.zhao,2022-01-26 10:11:15 +0000,Merge branch 'develop' into 'master'’
’a279361,zhaozhuoboy,2022-01-26 18:10:14 +0800,课程资源也dive大会图片补充’
’473ade8,zhaozhuoboy,2022-01-26 18:08:48 +0800,课程资源也dive大会图片补充’
’f0c5846,danny.zhao,2022-01-14 09:38:26 +0000,Merge branch 'develop' into 'master'’
’ed4c08d,danny.zhao,2022-01-14 09:38:05 +0000,Merge branch 'feat/course-banner-add' into 'develop'’
’5175605,zhaozhuoboy,2022-01-14 15:14:32 +0800,替换课程资源页面banner’
’4af7b53,danny.zhao,2021-12-27 08:52:01 +0000,Merge branch 'develop' into 'master'’
’7363538,danny.zhao,2021-12-27 08:51:38 +0000,Merge branch 'f_update_intro' into 'develop'’
’bbfa003,wanyu.wen,2021-12-27 15:49:09 +0800,style(公司简介):修改图片’
’2b1c41a,danny.zhao,2021-12-23 03:20:17 +0000,Merge branch 'develop' into 'master'’
’b052366,wanyu.wen,2021-12-22 10:30:56 +0000,Merge branch 'f_update_intro' into 'develop'’
’ef25a75,wanyu.wen,2021-12-22 16:54:14 +0800,perf:去除console’
’0acaa20,wanyu.wen,2021-12-22 15:53:35 +0800,feat(官方简介):类型定义修改’
’74f39d5,wanyu.wen,2021-12-22 14:38:23 +0800,style(官网简介)：替换icon以及样式修改’
’5cd4dee,wanyu.wen,2021-12-22 14:08:18 +0800,style（公司简介）:icon替换，样式修改’
’30c0bbf,wanyu.wen,2021-12-21 18:48:52 +0800,style(h5):官网底部文案修改’
’5f2c3be,wanyu.wen,2021-12-21 18:37:08 +0800,style(h5):添加媒体查询处理宽度,官网底部文案修改’
’3ffd857,wanyu.wen,2021-12-21 16:59:47 +0800,style（ui走查）:修改样式’
’81bcd45,wanyu.wen,2021-12-21 14:46:40 +0800,style(官网底导):添加箭头’
’32f0ce4,wanyu.wen,2021-12-21 14:38:40 +0800,style(官网底导):小程序替换为跳转企业微信’
’5f67e6e,wanyu.wen,2021-12-21 11:29:17 +0800,style(h5):公司简介样式以及icon修改’
’4d2249b,wanyu.wen,2021-12-21 10:30:23 +0800,style(核心价值观):icon添加以及修改’
’33bcac3,wanyu.wen,2021-12-20 19:20:13 +0800,style(公司简介)：文案以及一些样式修改’
’cdae852,danny.zhao,2021-12-01 02:27:02 +0000,Merge branch 'develop' into 'master'’
’752b72a,danny.zhao,2021-12-01 02:26:05 +0000,Merge branch 'feat/pop_win' into 'develop'’
’295f256,zhaozhuoboy,2021-11-30 19:07:06 +0800,课程资源增加banner’
’7b02204,zhaozhuoboy,2021-11-30 16:00:50 +0800,插屏数据源切换测试地址’
’afbf815,danny.zhao,2021-11-22 10:36:35 +0000,Merge branch 'develop' into 'master'’
’9e49b96,zhaozhuoboy,2021-11-22 18:27:52 +0800,feat(课程资源页): 修改轮播’
’3259e7a,danny.zhao,2021-11-01 07:13:10 +0000,Merge branch 'develop' into 'master'’
’1b61f78,mingyang.hao,2021-11-01 07:11:53 +0000,Merge branch 'f_update_evaluation' into 'develop'’
’ed85edb,mingyang.hao,2021-11-01 11:31:06 +0800,更新头像’
’10775cd,mingyang.hao,2021-10-27 10:55:59 +0800,修改联系方式’
’d9f1abf,mingyang.hao,2021-10-26 14:41:16 +0800,测评页更新数据’
’970b644,tommy.yang,2021-09-18 06:43:39 +0000,Merge branch 'develop' into 'master'’
’7f9b915,lynn.zhang,2021-09-18 06:42:19 +0000,Merge branch 'feature/seo' into 'develop'’
’816cff2,lynn.zhang,2021-09-18 14:41:31 +0800,数据’
’7e11b7b,lynn.zhang,2021-09-18 06:39:40 +0000,Merge branch 'feature/seo' into 'develop'’
’65ee05d,lynn.zhang,2021-09-18 14:33:36 +0800,修改数据’
’54575d3,lynn.zhang,2021-09-18 14:14:17 +0800,Merge branch 'develop' into feature/seo’
’4e496b2,lynn.zhang,2021-09-18 14:11:26 +0800,阻止时间冒泡’
’aa6113b,danny.zhao,2021-09-18 05:15:45 +0000,Merge branch 'develop' into 'master'’
’efb3117,danny.zhao,2021-09-18 05:14:46 +0000,Merge branch 'debug/article' into 'develop'’
’86adc47,zhaozhuoboy,2021-09-18 12:34:50 +0800,bugfix’
’de55641,zhaozhuoboy,2021-09-18 12:16:18 +0800,bugfix’
’d907564,tommy.yang,2021-09-17 09:06:12 +0000,Merge branch 'develop' into 'master'’
’3412780,lynn.zhang,2021-09-17 09:02:51 +0000,Merge branch 'feature/seo' into 'develop'’
’17f65ba,lynn.zhang,2021-09-17 16:59:34 +0800,修改id’
’6661797,lynn.zhang,2021-09-17 16:58:34 +0800,调整样式’
’15c03c3,lynn.zhang,2021-09-17 16:51:38 +0800,ipad适配’
’b8aa67a,lynn.zhang,2021-09-17 16:35:45 +0800,样式’
’db62547,lynn.zhang,2021-09-17 16:13:27 +0800,补充审校’
’d8473d7,lynn.zhang,2021-09-17 16:08:12 +0800,新增人员展示’
’8b401b0,lynn.zhang,2021-09-17 10:56:04 +0800,取消log’
’d570c37,tommy.yang,2021-09-17 02:32:58 +0000,Merge branch 'develop' into 'master'’
’7ecc62c,lynn.zhang,2021-09-17 02:31:36 +0000,Merge branch 'feature/seo' into 'develop'’
’62d7de1,lynn.zhang,2021-09-17 10:30:05 +0800,样式’
’daad496,lynn.zhang,2021-09-17 10:27:47 +0800,引号’
’6abd226,lynn.zhang,2021-09-17 02:23:49 +0000,Merge branch 'feature/seo' into 'develop'’
’028a03e,lynn.zhang,2021-09-16 19:49:56 +0800,优化’
’0bc72aa,lynn.zhang,2021-09-16 19:47:04 +0800,优化’
’284a5f5,lynn.zhang,2021-09-16 18:45:51 +0800,fixbug’
’f349e7a,lynn.zhang,2021-09-16 17:13:28 +0800,优化’
’7a0daa5,lynn.zhang,2021-09-16 17:11:30 +0800,优化’
’1123c2d,lynn.zhang,2021-09-16 17:10:40 +0800,优化’
’310cf93,lynn.zhang,2021-09-16 17:08:56 +0800,样式’
’0d9c8a9,lynn.zhang,2021-09-16 14:47:12 +0800,merge dev’
’330c4ec,lynn.zhang,2021-09-16 14:42:53 +0800,Merge branch 'develop' into feature/seo’
’9c47035,lynn.zhang,2021-09-16 14:34:13 +0800,fixbug’
’2fb2263,lynn.zhang,2021-09-15 18:51:59 +0800,打开新页面’
’4bff3e4,lynn.zhang,2021-09-15 18:33:02 +0800,优化’
’8e9e84a,lynn.zhang,2021-09-15 18:30:56 +0800,fixbug’
’58bc94e,lynn.zhang,2021-09-14 17:35:59 +0800,修改ID’
’3e3041e,lynn.zhang,2021-09-14 17:23:43 +0800,细节’
’96376c0,lynn.zhang,2021-09-13 19:14:10 +0800,seo’
’cbeb386,tommy.yang,2021-09-03 09:56:50 +0000,Merge branch 'develop' into 'master'’
’6cba041,tommy.yang,2021-09-03 09:56:30 +0000,Merge branch 'f/ui' into 'develop'’
’9146d35,tommy.yang,2021-09-03 17:53:39 +0800,ipad适配’
’776fb1d,tommy.yang,2021-09-03 17:33:34 +0800,调整’
’9dba2bd,tommy.yang,2021-09-03 16:54:41 +0800,调整’
’79e3721,tommy.yang,2021-09-03 16:27:24 +0800,调整’
’20875c8,tommy.yang,2021-09-03 16:23:46 +0800,ipad适配’
’16570ad,tommy.yang,2021-09-03 16:08:40 +0800,ipad适配’
’37c8442,tommy.yang,2021-09-03 15:53:05 +0800,ipad适配’
’13c3418,tommy.yang,2021-09-03 15:29:22 +0800,ipad适配’
’c1e7539,tommy.yang,2021-09-03 14:12:41 +0800,区分ipad’
’1908322,tommy.yang,2021-09-02 19:04:14 +0800,适配ipad’
’afe1c45,danny.zhao,2021-09-02 10:52:03 +0000,Merge branch 'develop' into 'master'’
’1789404,mingyang.hao,2021-09-02 10:50:49 +0000,Merge branch 'f_update_evaluation' into 'develop'’
’a71b7fe,mingyang.hao,2021-09-02 18:46:36 +0800,更新测评页测评范围数据’
’65fc47a,danny.zhao,2021-09-01 03:07:44 +0000,Merge branch 'develop' into 'master'’
’e196ef8,danny.zhao,2021-09-01 03:06:51 +0000,Merge branch 'feat/ipad' into 'develop'’
’6614f82,zhaozhuoboy,2021-09-01 10:19:47 +0800,调整轮播实现’
’dd49882,zhaozhuoboy,2021-08-31 19:24:43 +0800,调整测评介绍页移动端轮播’
’488df1b,zhaozhuoboy,2021-08-31 19:22:01 +0800,调整测评介绍页移动端轮播’
’71b491a,zhaozhuoboy,2021-08-31 16:22:50 +0800,适配’
’4cfda2d,monster.xu,2021-08-26 09:02:53 +0000,Merge branch 'develop' into 'master'’
’08d075f,monster.xu,2021-08-26 09:02:16 +0000,Merge branch 'feature/login' into 'develop'’
’409c65a,tommy.yang,2021-08-25 18:04:58 +0800,更换企业版无权限logo’
’430771a,tommy.yang,2021-08-25 16:08:25 +0800,调整’
’0e5989b,tommy.yang,2021-08-25 15:46:06 +0800,网页说明更改’
’257ae1f,tommy.yang,2021-08-25 14:53:13 +0800,pc登陆之后直接重定向到控制台’
’1f9b2a1,danny.zhao,2021-08-25 02:11:22 +0000,Merge branch 'develop' into 'master'’
’89bff0a,danny.zhao,2021-08-25 02:10:12 +0000,Merge branch 'feat/wx_intro' into 'develop'’
’df7c31e,zhaozhuoboy,2021-08-24 09:13:53 +0800,调整移动端背景图’
’73ff962,zhaozhuoboy,2021-08-23 18:27:40 +0800,调整代码’
’42e2f03,zhaozhuoboy,2021-08-23 16:16:16 +0800,调整安装链接和菜单切换体验’
’285a18b,zhaozhuoboy,2021-08-20 18:46:01 +0800,fix: 移动端安装’
’9729f35,zhaozhuoboy,2021-08-20 15:17:22 +0800,还原官网版介绍页’
’ba7ff0e,zhaozhuoboy,2021-08-20 15:11:15 +0800,移动端开发’
’0c85a96,zhaozhuoboy,2021-08-19 16:39:18 +0800,style:添加icon’
’582e8d5,zhaozhuoboy,2021-08-19 16:35:55 +0800,PC完成’
’3c02913,zhaozhuoboy,2021-08-19 16:18:21 +0800,调试获取url跳转’
’131a13a,monster.xu,2021-08-13 09:48:45 +0000,Merge branch 'develop' into 'master'’
’2610c1c,monster.xu,2021-08-13 09:48:13 +0000,Merge branch 'f_wx_link' into 'develop'’
’893162c,Monster.Xu,2021-08-13 17:45:07 +0800,调整学习平台获取数据的逻辑’
’c343d62,danny.zhao,2021-08-12 02:40:30 +0000,Merge branch 'develop' into 'master'’
’958f45d,danny.zhao,2021-08-12 02:40:15 +0000,Merge branch 'feat/wxwork_download' into 'develop'’
’e97ce0e,zhaozhuoboy,2021-08-12 10:39:36 +0800,merge:合并代码’
’a002e63,danny.zhao,2021-08-12 02:38:35 +0000,Merge branch 'develop' into 'master'’
’bc8e79a,danny.zhao,2021-08-12 02:37:56 +0000,Merge branch 'feat/wxwork_download' into 'develop'’
’be4b730,zhaozhuoboy,2021-08-12 09:31:06 +0800,style: 调整样式’
’d516511,zhaozhuoboy,2021-08-11 19:27:14 +0800,修改逻辑’
’8df0784,monster.xu,2021-08-11 09:10:06 +0000,Merge branch 'develop' into 'master'’
’778f064,monster.xu,2021-08-11 09:09:46 +0000,Merge branch 'feature/hidebtn' into 'develop'’
’fa281e0,zhaozhuoboy,2021-08-11 16:46:31 +0800,添加接口’
’0447f08,tommy.yang,2021-08-09 17:07:49 +0800,微信版隐藏课程详情页加入购物车按钮’
’7b6607a,danny.zhao,2021-08-09 03:48:30 +0000,Merge branch 'develop' into 'master'’
’5750a46,zhaozhuoboy,2021-08-09 11:47:33 +0800,fix:学习平台文案’
’e9b1209,zhaozhuoboy,2021-08-05 18:25:43 +0800,style:调整样式’
’0bdae08,zhaozhuoboy,2021-08-05 18:10:39 +0800,feat:新增安装到企业微信’
’974663b,zhaozhuoboy,2021-08-05 16:36:08 +0800,style:调整代码’
’9af4b89,monster.xu,2021-07-29 07:54:19 +0000,Merge branch 'develop' into 'master'’
’90bb1b5,monster.xu,2021-07-29 07:53:44 +0000,Merge branch 'feature/wechat' into 'develop'’
’e8f2df4,tommy.yang,2021-07-29 15:46:08 +0800,管理员停用页面适配移动端’
’7585957,danny.zhao,2021-07-28 09:20:19 +0000,Merge branch 'develop' into 'master'’
’e1a952a,danny.zhao,2021-07-28 09:20:01 +0000,Merge branch 'feature/wechat' into 'develop'’
’9b90757,danny.zhao,2021-07-27 08:48:21 +0000,Merge branch 'develop' into 'master'’
’4d4acc9,zhaozhuoboy,2021-07-27 16:35:05 +0800,修改讲师title’
’d63da00,monster.xu,2021-07-23 02:28:57 +0000,Merge branch 'develop' into 'master'’
’9240811,monster.xu,2021-07-23 02:28:12 +0000,Merge branch 'fix/invationtips' into 'develop'’
’4ecfb06,tommy.yang,2021-07-22 19:42:29 +0800,调整’
’41b21dd,tommy.yang,2021-07-22 18:56:52 +0800,添加错误码’
’b53ec02,tommy.yang,2021-07-22 18:54:39 +0800,添加错误码’
’316b7ba,tommy.yang,2021-07-22 14:49:55 +0800,整理代码’
’835bc07,danny.zhao,2021-07-15 07:44:42 +0000,Merge branch 'develop' into 'master'’
’3888226,zhaozhuoboy,2021-07-15 15:44:01 +0800,notic广告下线’
’5ecc1be,tommy.yang,2021-07-15 14:16:58 +0800,结算台登陆账号显示调整’
’c3826cd,tommy.yang,2021-07-13 17:21:31 +0800,增加企业员工无权限登陆页面’
’2439497,monster.xu,2021-07-13 08:40:10 +0000,Merge branch 'develop' into 'master'’
’681b727,monster.xu,2021-07-13 08:39:41 +0000,Merge branch 'feature/manageopt' into 'develop'’
’14c5774,tommy.yang,2021-07-13 16:38:47 +0800,替换icon’
’63e5b69,tommy.yang,2021-07-13 16:24:24 +0800,删除注释代码’
’d2dae9a,monster.xu,2021-07-12 10:27:16 +0000,Merge branch 'develop' into 'master'’
’dca33fa,monster.xu,2021-07-12 10:27:01 +0000,Merge branch 'f_checkout_weixin' into 'develop'’
’0f028b2,Monster.Xu,2021-07-12 17:18:27 +0800,微信中隐藏微信支付渠道’
’b8fbad9,tommy.yang,2021-07-09 17:14:53 +0800,调整’
’3404864,tommy.yang,2021-07-09 17:11:41 +0800,调整停用登出逻辑’
’c049b40,tommy.yang,2021-07-09 16:39:58 +0800,调整’
’07768b2,tommy.yang,2021-07-09 10:53:57 +0800,更换重定向链接’
’7d129c0,tommy.yang,2021-07-08 19:12:35 +0800,调整重定向逻辑’
’b18aac7,tommy.yang,2021-07-08 19:02:37 +0800,调整重定向逻辑’
’4029e83,tommy.yang,2021-07-06 17:45:59 +0800,管理员停用界面样式调整’
’febd8ae,tommy.yang,2021-07-01 18:53:01 +0800,隐藏支付宝支付’
’c747e9f,tommy.yang,2021-07-01 18:49:20 +0800,适配企业微信控制台结算台展示逻辑’
’e62f1d1,danny.zhao,2021-06-24 10:50:10 +0000,Merge branch 'develop' into 'master'’
’b947256,zhaozhuoboy,2021-06-24 18:47:41 +0800,更换图片’
’003cdab,danny.zhao,2021-06-24 08:53:32 +0000,Merge branch 'develop' into 'master'’
’1609f67,zhaozhuoboy,2021-06-24 16:48:19 +0800,跳转后 关闭’
’85673ba,danny.zhao,2021-06-24 08:21:11 +0000,Merge branch 'develop' into 'master'’
’ade71f3,zhaozhuoboy,2021-06-24 16:19:08 +0800,调整跳转样式’
’0ec6e44,danny.zhao,2021-06-24 08:07:50 +0000,Merge branch 'develop' into 'master'’
’5912c06,zhaozhuoboy,2021-06-24 16:07:29 +0800,调整样式’
’cf30da9,zhaozhuoboy,2021-06-24 16:06:03 +0800,调整样式’
’f5de6ae,danny.zhao,2021-06-24 06:48:13 +0000,Merge branch 'develop' into 'master'’
’387c877,danny.zhao,2021-06-24 06:47:44 +0000,Merge branch 'f_screen_pop' into 'develop'’
’ea3165d,zhaozhuoboy,2021-06-24 14:43:12 +0800,知己测评添加 联系客服’
’b93e4ed,zhaozhuoboy,2021-06-24 13:50:33 +0800,插屏数据’
’c818e29,zhaozhuoboy,2021-06-24 11:06:19 +0800,插屏’
’b146614,xiawei.zhang,2021-06-23 07:58:36 +0000,Merge branch 'develop' into 'master'’
’bb645b1,xiawei.zhang,2021-06-23 07:57:11 +0000,Merge branch 'f_share_0623' into 'develop'’
’5a6dfcb,Xiawei,2021-06-23 15:56:27 +0800,修改企业官网分享文案’
’16c5a0d,xiawei.zhang,2021-06-09 06:56:02 +0000,Merge branch 'develop' into 'master'’
’abba2c1,xiawei.zhang,2021-06-09 06:54:48 +0000,Merge branch 'f_resource_0609' into 'develop'’
’d184d9c,Xiawei,2021-06-09 14:46:53 +0800,课程资源页换banner图’
’0c4ac8a,monster.xu,2021-06-08 03:14:18 +0000,Merge branch 'develop' into 'master'’
’2891039,monster.xu,2021-06-08 03:13:37 +0000,Merge branch 'feature/checkout' into 'develop'’
’7ce63c5,Monster.Xu,2021-06-07 17:51:20 +0800,调整充值订单的样式’
’4f3df0c,Monster.Xu,2021-06-04 17:09:30 +0800,调整微信支付’
’4e9b3c6,Monster.Xu,2021-06-04 16:47:56 +0800,调整微信支付’
’ef86ab8,Monster.Xu,2021-06-04 15:59:42 +0800,调整微信支付’
’101eb4b,Monster.Xu,2021-06-04 15:56:09 +0800,余额支付时,不显示支付状态的弹框’
’abf984d,Monster.Xu,2021-06-04 15:08:33 +0800,调整支付订单的判断’
’fa94758,Monster.Xu,2021-06-04 14:57:15 +0800,调整文案’
’d4f35fd,Monster.Xu,2021-06-04 14:43:50 +0800,应付’
’c605fd9,Monster.Xu,2021-06-04 11:59:52 +0800,调整充值适配’
’3e03b00,monster.xu,2021-06-04 02:22:12 +0000,Merge branch 'develop' into 'master'’
’8524521,monster.xu,2021-06-04 02:21:27 +0000,Merge branch 'feature/active' into 'develop'’
’7d93834,xiawei.zhang,2021-06-03 10:46:08 +0000,Merge branch 'develop' into 'master'’
’65a8760,Xiawei,2021-06-03 18:43:21 +0800,修改微信分享文案’
’1c928e4,Xiawei,2021-06-03 18:11:24 +0800,课程资源页添加跳转、修改分享文案’
’3ad7666,zhaozhuoboy,2021-06-03 16:19:42 +0800,调整公司简介移动端样式’
’cae59e6,zhaozhuoboy,2021-06-03 14:16:25 +0800,Merge branch 'develop' of code.geekbang.org:fe/b.geekbang.org into develop’
’2e988d5,zhaozhuoboy,2021-06-03 14:16:21 +0800,hover 下拉菜单’
’11188de,Monster.Xu,2021-06-03 13:48:29 +0800,merge develop’
’8913781,Monster.Xu,2021-06-03 13:47:47 +0800,调整获取权限的参数,调整进入页面时判断权限后的交互’
’4f45480,Xiawei,2021-05-31 18:18:24 +0800,导航栏 hover 字色 fix’
’1580079,zhaozhuoboy,2021-05-31 17:32:47 +0800,更换滚动logo’
’dfe2fc8,zhaozhuoboy,2021-05-31 17:30:19 +0800,Merge branch 'develop' of code.geekbang.org:fe/b.geekbang.org into develop’
’8f607ea,zhaozhuoboy,2021-05-31 17:30:13 +0800,更换客户头像’
’ed582e9,Xiawei,2021-05-31 11:54:56 +0800,导航栏 hover 字色’
’e22d063,Xiawei,2021-05-28 20:56:21 +0800,导航栏 hover 字色’
’a1be7d4,Xiawei,2021-05-28 20:29:20 +0800,Merge branch 'develop'’
’e12e339,Xiawei,2021-05-28 20:17:39 +0800,微信分享’
’e374aa4,Xiawei,2021-05-28 20:13:38 +0800,微信分享’
’d8cbfbf,Xiawei,2021-05-28 19:40:36 +0800,微信分享’
’961c855,Xiawei,2021-05-28 18:43:40 +0800,Merge branch 'develop'’
’b4d7ed9,Xiawei,2021-05-28 18:43:05 +0800,Merge branch 'f_home_xiawei' into develop’
’c8f22f2,Xiawei,2021-05-28 18:42:50 +0800,首页UI、文案修改’
’140b943,melody.gan,2021-05-28 18:29:02 +0800,选课详情页h5打开，重定向到新页面’
’01aa337,zhaozhuoboy,2021-05-28 16:57:20 +0800,调整文案’
’c6ea0ad,Monster.Xu,2021-05-28 15:50:58 +0800,merge develop’
’aa9b3b7,Monster.Xu,2021-05-28 15:50:30 +0800,基本完成移动支付的流程’
’1e7d62d,danny.zhao,2021-05-28 07:44:50 +0000,Merge branch 'develop' into 'master'’
’c8b7113,zhaozhuoboy,2021-05-28 15:44:04 +0800,调整导航跳转’
’0167c7d,Monster.Xu,2021-05-28 14:41:26 +0800,完成移动版支付后的 UI’
’3114443,Xiawei,2021-05-28 12:54:27 +0800,Merge branch 'develop'’
’5fde0ed,Xiawei,2021-05-28 12:53:42 +0800,课程资源页点击调转课程详情页’
’f6cb3e8,danny.zhao,2021-05-28 03:42:57 +0000,Merge branch 'develop' into 'master'’
’babb646,zhaozhuoboy,2021-05-28 11:42:10 +0800,调整代码’
’e22fe34,danny.zhao,2021-05-28 03:32:14 +0000,Merge branch 'develop' into 'master'’
’b27369d,danny.zhao,2021-05-28 03:31:58 +0000,Merge branch 'feature/about' into 'develop'’
’5739c37,zhaozhuoboy,2021-05-28 11:31:19 +0800,调整代码’
’07952d2,zhaozhuoboy,2021-05-28 10:32:04 +0800,关于我们添加客服’
’c658204,zhaozhuoboy,2021-05-28 10:20:05 +0800,merge dev’
’286094a,zhaozhuoboy,2021-05-28 10:18:52 +0800,调整ui’
’b8bbb3c,Xiawei,2021-05-28 10:15:46 +0800,Merge branch 'develop'’
’32f5d08,Xiawei,2021-05-28 10:14:46 +0800,课程资源页不展示章节数据’
’7aaccff,zhaozhuoboy,2021-05-28 10:06:00 +0800,调整ui’
’5f1c294,Xiawei,2021-05-27 20:13:48 +0800,Merge branch 'develop'’
’5146611,Xiawei,2021-05-27 20:11:13 +0800,课程资源页样式调整’
’f701700,Xiawei,2021-05-27 19:45:25 +0800,Merge branch 'develop'’
’9cfc4c0,Xiawei,2021-05-27 19:41:19 +0800,课程资源页fix’
’0c5be57,Xiawei,2021-05-27 19:09:47 +0800,课程资源页fix’
’4ad6d01,Xiawei,2021-05-27 19:05:11 +0800,课程资源页轮播’
’d2149f0,zhaozhuoboy,2021-05-27 18:57:23 +0800,添加客服按钮’
’96768af,zhaozhuoboy,2021-05-27 18:54:21 +0800,调整样式’
’812e5a7,monster.xu,2021-05-27 10:28:26 +0000,Merge branch 'develop' into 'master'’
’8fb6cb6,monster.xu,2021-05-27 10:28:05 +0000,Merge branch 'feature/checkout' into 'develop'’
’a4ddcd7,Monster.Xu,2021-05-27 18:27:38 +0800,调整文案’
’406f6d4,zhaozhuoboy,2021-05-27 18:27:29 +0800,merge dev’
’8bba1d0,zhaozhuoboy,2021-05-27 17:53:23 +0800,调整样式’
’42e049a,zhaozhuoboy,2021-05-27 17:15:32 +0800,Merge branch 'develop' of code.geekbang.org:fe/b.geekbang.org into develop’
’576fb3d,zhaozhuoboy,2021-05-27 17:15:23 +0800,调整样式’
’480e4bd,monster.xu,2021-05-27 09:13:27 +0000,Merge branch 'develop' into 'master'’
’fa57cca,monster.xu,2021-05-27 09:13:06 +0000,Merge branch 'feature/checkout' into 'develop'’
’deda050,Monster.Xu,2021-05-27 17:12:17 +0800,新建移动版部分功能,调整样式’
’8f4c5ce,zhaozhuoboy,2021-05-27 17:11:47 +0800,添加客服气泡’
’e5b3a0b,zhaozhuoboy,2021-05-27 17:08:11 +0800,添加客服气泡’
’3f2b606,zhaozhuoboy,2021-05-27 17:01:14 +0800,解决冲突’
’f72e146,monster.xu,2021-05-27 08:58:30 +0000,Merge branch 'develop' into 'master'’
’d067cbb,zhaozhuoboy,2021-05-27 16:36:09 +0800,merge dev’
’3017787,zhaozhuoboy,2021-05-27 16:33:08 +0800,Merge branch 'develop' of code.geekbang.org:fe/b.geekbang.org into develop’
’afa4729,zhaozhuoboy,2021-05-27 16:33:04 +0800,调整样式’
’23228c3,zhaoml,2021-05-27 16:13:21 +0800,试看时间取值修复’
’3e46a1e,Xiawei,2021-05-27 15:58:47 +0800,课程资源页fix’
’7845818,Xiawei,2021-05-27 15:44:02 +0800,Merge branch 'develop' into f_home_xiawei’
’f72c10b,Xiawei,2021-05-27 15:43:31 +0800,课程资源页’
’483750f,melody.gan,2021-05-27 15:39:17 +0800,文章页异常处理’
’d394f56,monster.xu,2021-05-27 06:56:25 +0000,Merge branch 'develop' into 'master'’
’a05385c,zhaozhuoboy,2021-05-27 14:55:14 +0800,调整样式’
’4fd7e3e,danny.zhao,2021-05-27 06:51:50 +0000,Merge branch 'feature/home_new' into 'develop'’
’65d4bcd,zhaozhuoboy,2021-05-27 14:50:57 +0800,走查’
’7bf932f,zhaozhuoboy,2021-05-27 14:09:34 +0800,merge dev’
’6d58520,zhaozhuoboy,2021-05-27 14:07:57 +0800,媒体报道移动端’
’77e7f00,zhaozhuoboy,2021-05-27 14:05:52 +0800,媒体报道移动端’
’f0ed439,zhaozhuoboy,2021-05-27 12:31:37 +0800,公司简介移动端’
’c9190f4,Xiawei,2021-05-27 11:27:49 +0800,修改案例页图片’
’03fd659,Xiawei,2021-05-27 11:01:27 +0800,修复样式、隐藏header部分标签’
’5014da2,Xiawei,2021-05-27 10:37:01 +0800,修复样式’
’063c83a,zhaozhuoboy,2021-05-27 10:15:04 +0800,调整跳转’
’6c4d40e,zhaozhuoboy,2021-05-27 09:59:16 +0800,测试环境文章列表’
’4d5e10c,zhaozhuoboy,2021-05-27 09:47:53 +0800,解决冲突’
’6dfb557,danny.zhao,2021-05-27 01:40:37 +0000,Merge branch 'feature/home_new' into 'develop'’
’67ba67d,zhaozhuoboy,2021-05-27 09:33:57 +0800,merge dev’
’b2b9d45,zhaozhuoboy,2021-05-27 09:33:38 +0800,移动端首页走查’
’d111ca5,Xiawei,2021-05-26 20:52:37 +0800,已登陆时，修改按钮文案’
’d9ef473,Xiawei,2021-05-26 20:45:41 +0800,fix’
’9d0b27c,Xiawei,2021-05-26 20:36:51 +0800,fix’
’b931607,Xiawei,2021-05-26 20:21:09 +0800,修改按钮样式’
’b2c2024,Xiawei,2021-05-26 19:34:44 +0800,Merge remote-tracking branch 'origin/develop' into f_home_xiawei’
’91b51b0,Xiawei,2021-05-26 19:34:26 +0800,样式修改’
’3ca7a74,zhaozhuoboy,2021-05-26 19:21:22 +0800,merge dev’
’e65f8c2,zhaozhuoboy,2021-05-26 19:21:12 +0800,移动端首页走查’
’2335dce,danny.zhao,2021-05-26 11:05:05 +0000,Merge branch 'feature/home_new' into 'develop'’
’cd33b6a,zhaozhuoboy,2021-05-26 19:04:31 +0800,merge dev’
’f23cfd8,zhaozhuoboy,2021-05-26 19:04:03 +0800,移动端首页走查’
’6dfaea1,Xiawei,2021-05-26 18:35:03 +0800,Merge branch 'develop' into f_home_xiawei’
’8846d1e,Xiawei,2021-05-26 18:34:16 +0800,课程资源页 banner 图、客户服务页样式’
’4d4a6a8,danny.zhao,2021-05-26 10:10:49 +0000,Merge branch 'feature/home_new' into 'develop'’
’af6b423,zhaozhuoboy,2021-05-26 18:08:22 +0800,merge dev’
’94a9bab,zhaozhuoboy,2021-05-26 18:07:39 +0800,button common color’
’ab9f543,zhaozhuoboy,2021-05-26 18:00:15 +0800,ui走查’
’baaa90a,Xiawei,2021-05-26 17:44:23 +0800,Merge remote-tracking branch 'origin/develop' into f_home_xiawei’
’c0c6ed4,Xiawei,2021-05-26 17:44:09 +0800,课程资源页’
’8e1aa6c,monster.xu,2021-05-26 07:42:19 +0000,Merge branch 'f_layout_ui' into 'develop'’
’47e472e,danny.zhao,2021-05-26 07:41:19 +0000,Merge branch 'feature/home_new' into 'develop'’
’0d14473,Monster.Xu,2021-05-26 15:40:54 +0800,调整样式’
